AFFGEOID,votes_D_Wht,votes_D_His,votes_D_Blk,votes_D_Asn,votes_D_Oth,votes_R_Wht,votes_R_His,votes_R_Blk,votes_R_Asn,votes_R_Oth,votes_O_Wht,votes_O_His,votes_O_Blk,votes_O_Asn,votes_O_Oth,votes_N_Wht,votes_N_His,votes_N_Blk,votes_N_Asn,votes_N_Oth,prob_D_Wht,prob_D_His,prob_D_Blk,prob_D_Asn,prob_D_Oth,prob_R_Wht,prob_R_His,prob_R_Blk,prob_R_Asn,prob_R_Oth,prob_O_Wht,prob_O_His,prob_O_Blk,prob_O_Asn,prob_O_Oth,prob_N_Wht,prob_N_His,prob_N_Blk,prob_N_Asn,prob_N_Oth
1500000US361130740003,228.3077179331677,0.0,7.409635143905622,3.1778567150536032,1.5113087833682946,239.18003437044223,0.0,8.293239057086987,2.590599330741346,1.3339118221638493,10.394639220792888,0.0,1.2170414933455465,0.06702193983675038,0.2770276080569332,367.1176084755971,0.0,13.080084305661837,4.164522014368301,0.8777517864109228,0.2701866484416186,0.0,0.2469878381301874,0.3177856715053603,0.37782719584207364,0.2830532951129494,0.0,0.27644130190289956,0.2590599330741346,0.3334779555409623,0.01230134819028744,0.0,0.04056804977818488,0.006702193983675038,0.0692569020142333,0.4344587082551445,0.0,0.4360028101887279,0.4164522014368301,0.2194379466027307
1500000US361130750011,187.68900642928537,0.0,0.9068452878733386,0.5298408889850316,7.450304125335646,292.6893271847189,0.0,1.3707388891707903,17.22034238700451,7.0406938390709,10.363334593486359,0.0,0.052524997859956804,0.2029413054975389,0.9890230214267248,299.2583317925096,0.0,1.7520493301042153,17.046875418512926,4.519979014166725,0.23758102079656376,0.0,0.22671132196833466,0.015138311113858044,0.3725152062667823,0.3704928192211631,0.0,0.3426847222926976,0.49200978248584315,0.352034691953545,0.013118145055046024,0.0,0.013131249464989201,0.005798323014215396,0.04945115107133624,0.3788080149272273,0.0,0.4380123325260538,0.48705358338608357,0.22599895070833625
1500000US361130750012,183.46777964334376,4.426380845047444,0.0,0.0,0.0,296.3669183056396,7.031676796210862,0.0,0.0,0.0,10.510604869999929,0.7373008205583303,0.0,0.0,0.0,288.98684166947345,2.8046415381833625,0.0,0.0,0.0,0.23521510210685098,0.2950920563364962,0.0,0.0,0.0,0.37995758757133286,0.46877845308072413,0.0,0.0,0.0,0.013475134448717858,0.04915338803722202,0.0,0.0,0.0,0.3704959508582993,0.1869761025455575,0.0,0.0,0.0
1500000US361130750021,115.56361394287347,0.0,0.0,0.0,1.7868911385314792,188.78644102510628,0.0,0.0,0.0,1.7987124336168792,4.58917430046339,0.0,0.0,0.0,0.015654835531838884,64.96229379199997,0.0,0.0,0.0,0.3987415923198029,0.30411477353387756,0.0,0.0,0.0,0.4467227846328698,0.4968064237502797,0.0,0.0,0.0,0.4496781084042198,0.012076774474903658,0.0,0.0,0.0,0.003913708882959721,0.1709534047157894,0.0,0.0,0.0,0.09968539807995072
1500000US361130750022,191.30749027434965,8.212985592905188,2.1169133368148128,0.719725753017151,10.639521242913332,312.34185696352444,13.639843078844253,3.4063776949298994,2.795339253521,12.013141209180432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4158858484224992,0.5475323728603458,0.5292283342037032,0.17993143825428776,0.7093014161942222,0.679004036877227,0.9093228719229501,0.8515944237324748,0.69883481338025,0.8008760806120289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500000US361130760001,148.28825015199595,0.0,0.0,0.0,1.77415537193126,229.65715270612662,0.0,0.0,0.0,1.8964029536771128,4.165186045665804,0.0,0.0,0.0,0.4708162448427628,63.292283658000024,0.0,0.0,0.0,0.0,0.32952944478221324,0.0,0.0,0.0,0.443538842982815,0.510349228235837,0.0,0.0,0.0,0.4741007384192782,0.009255968990368454,0.0,0.0,0.0,0.1177040612106907,0.14064951924000005,0.0,0.0,0.0,0.0
1500000US361130760002,222.7830508945502,3.2713806264015566,0.0,0.0,3.265805347168837,209.9578018163695,3.2653120038959553,0.0,0.0,3.1716565575779034,7.431665770691528,0.3070488044007133,0.0,0.0,0.9513636241872202,184.82748151838882,3.156258565301775,0.0,0.0,0.6111744710660385,0.35645288143128034,0.32713806264015566,0.0,0.0,0.40822566839610464,0.3359324829061912,0.32653120038959554,0.0,0.0,0.39645706969723793,0.011890665233106446,0.03070488044007133,0.0,0.0,0.11892045302340253,0.2957239704294221,0.3156258565301775,0.0,0.0,0.07639680888325481
1500000US361130760003,209.6346991,0.0,0.0,0.0,1.8777987344325293,322.5339313586202,0.0,0.0,0.0,2.0322235403091944,7.969190435000048,0.0,0.0,0.0,0.1595707048015968,254.1077759091164,0.0,0.0,0.0,0.0,0.263691445408805,0.0,0.0,0.0,0.46944968360813233,0.4057030583127298,0.0,0.0,0.0,0.5080558850772986,0.010024138911949745,0.0,0.0,0.0,0.0398926762003992,0.31963242252719043,0.0,0.0,0.0,0.0
1500000US361130780001,229.98168258280276,5.633679506290442,7.239013248437802,0.0,0.0,252.7178128354301,6.13201915870874,7.824754470697389,0.0,0.0,7.110465189708279,0.42840990930872197,0.32023394120823323,0.0,0.0,165.19003939205894,2.80589142569209,4.6159983396565725,0.0,0.0,0.3511170726455004,0.3755786337526962,0.3619506624218901,0.0,0.0,0.3858287218861528,0.40880127724724935,0.39123772353486946,0.0,0.0,0.010855672045356151,0.028560660620581466,0.01601169706041166,0.0,0.0,0.25219853342299076,0.18705942837947268,0.23079991698282862,0.0,0.0
1500000US361130780002,165.5168343607903,0.0,18.801693629213194,0.0,0.0,182.89738563968783,0.0,20.635970395944547,0.0,0.0,4.35141768023667,0.0,0.5981554589982313,0.0,0.0,92.23436231928515,0.0,9.964180515844026,0.0,0.0,0.37194794238379847,0.0,0.37603387258426385,0.0,0.0,0.4110053609880625,0.0,0.41271940791889095,0.0,0.0,0.009778466697161056,0.0,0.011963109179964626,0.0,0.0,0.20726822993097788,0.0,0.19928361031688052,0.0,0.0
